id,protein_id,tissue,gender,tpm,tpm_rank,tpm_rank_bysex,tpm_level,tpm_level_bysex,tpm_f,tpm_m,log2foldchange,tau,tau_bysex,uberon_id
1237188,16524,Esophagus - Muscularis,F,131.3,0.765,0.706,High,Medium,131.3,127.3,0.044,0.692,0.673,UBERON:0004648
1237190,16524,Fallopian Tube,F,149.3,0.847,0.804,High,High,,,,0.692,0.673,UBERON:0003889
1237191,16524,Heart - Atrial Appendage,F,55.29,0.52,0.49,Medium,Medium,55.29,55.825,-0.014,0.692,0.673,UBERON:0006618
1237193,16524,Heart - Left Ventricle,F,27.73,0.286,0.275,Medium,Medium,27.73,22.465,0.292,0.692,0.673,UBERON:0002084
1237195,16524,Kidney - Cortex,F,82.38,0.582,0.549,Medium,Medium,82.38,44.175,0.884,0.692,0.673,UBERON:0001225
1237197,16524,Liver,F,13.65,0.02,0.02,Low,Low,13.65,13.14,0.051,0.692,0.673,UBERON:0002107
1237199,16524,Lung,F,115.7,0.704,0.667,Medium,Medium,115.7,121,-0.064,0.692,0.673,UBERON:0002048
1237201,16524,Minor Salivary Gland,F,70.57,0.571,0.529,Medium,Medium,70.57,59.875,0.234,0.692,0.673,UBERON:0001830
1237203,16524,Muscle - Skeletal,F,52.53,0.5,0.471,Medium,Medium,52.53,42.755,0.291,0.692,0.673,UBERON:0001134
1237205,16524,Nerve - Tibial,F,144.9,0.827,0.784,High,High,144.9,141.7,0.032,0.692,0.673,UBERON:0001323
1237207,16524,Ovary,F,155.8,0.867,0.824,High,High,,,,0.692,0.673,UBERON:0000992
1237208,16524,Pancreas,F,18.93,0.173,0.176,Low,Low,18.93,18.83,0.007,0.692,0.673,UBERON:0001264
1237210,16524,Pituitary,F,49.4,0.459,0.412,Medium,Medium,49.4,46.855,0.075,0.692,0.673,UBERON:0000007
1237212,16524,Prostate,M,84.34,0.592,0.638,Medium,Medium,,,,0.692,0.711,UBERON:0002367
1237213,16524,Skin - Not Sun Exposed (Suprapubic),F,168.3,0.898,0.882,High,High,168.3,149.1,0.174,0.692,0.673,UBERON:0002097
1237215,16524,Skin - Sun Exposed (Lower leg),F,165.3,0.878,0.843,High,High,165.3,153,0.111,0.692,0.673,UBERON:002097
1237217,16524,Small Intestine - Terminal Ileum,F,51.04,0.49,0.451,Medium,Medium,51.04,54.92,-0.104,0.692,0.673,UBERON:0002116
1237219,16524,Spleen,F,60.37,0.561,0.51,Medium,Medium,60.37,56.21,0.101,0.692,0.673,UBERON:0002106
1237221,16524,Stomach,F,30.57,0.306,0.294,Medium,Medium,30.57,31.45,-0.04,0.692,0.673,UBERON:0000945
1237223,16524,Testis,M,29.06,0.296,0.319,Medium,Medium,,,,0.692,0.711,UBERON:0000473
1237224,16524,Thyroid,F,103.9,0.663,0.627,Medium,Medium,103.9,100.7,0.045,0.692,0.673,UBERON:0002046
1237226,16524,Uterus,F,192.2,0.949,0.961,High,High,,,,0.692,0.673,UBERON:0000995
1237227,16524,Vagina,F,134.35,0.786,0.745,High,Medium,,,,0.692,0.673,UBERON:0000996
1237228,16524,Whole Blood,F,42.98,0.378,0.353,Medium,Medium,42.98,39.27,0.127,0.692,0.673,UBERON:0000178
413220,17341,Adipose - Subcutaneous,F,0.766,0.153,0.176,Low,Low,0.766,1.497,-0.5,0.871,0.862,UBERON:0002190
413222,17341,Adipose - Visceral (Omentum),F,17.035,0.888,0.882,High,High,17.035,28.35,-0.703,0.871,0.862,UBERON:0014454
413224,17341,Adrenal Gland,F,1.648,0.337,0.353,Medium,Medium,1.648,1.457,0.108,0.871,0.862,UBERON:0002369
413226,17341,Artery - Aorta,F,1.096,0.224,0.235,Low,Low,1.096,0.778,0.237,0.871,0.862,UBERON:0000947
413228,17341,Artery - Coronary,F,1.963,0.378,0.392,Medium,Medium,1.963,1.761,0.102,0.871,0.862,UBERON:0001621
413230,17341,Artery - Tibial,F,0.947,0.184,0.196,Low,Low,0.947,0.954,-0.005,0.871,0.862,UBERON:0007610
413234,17341,Brain - Amygdala,F,8.431,0.857,0.824,High,High,8.431,6.999,0.238,0.871,0.862,UBERON:0001876
413236,17341,Brain - Anterior cingulate cortex (BA24),F,4.828,0.704,0.647,Medium,Medium,4.828,4.683,0.036,0.871,0.862,UBERON:0009835
413238,17341,Brain - Caudate (basal ganglia),F,4.951,0.735,0.706,Medium,Medium,4.951,4.758,0.048,0.871,0.862,UBERON:0002420
413240,17341,Brain - Cerebellar Hemisphere,F,2.791,0.449,0.451,Medium,Medium,2.791,2.738,0.02,0.871,0.862,UBERON:0002245
413242,17341,Brain - Cerebellum,F,3.18,0.51,0.471,Medium,Medium,3.18,3.054,0.044,0.871,0.862,UBERON:0002037
413244,17341,Brain - Cortex,F,3.181,0.52,0.49,Medium,Medium,3.181,2.47,0.269,0.871,0.862,UBERON:0000956
413246,17341,Brain - Frontal Cortex (BA9),F,4.008,0.582,0.569,Medium,Medium,4.008,3.8,0.061,0.871,0.862,UBERON:0001870
413248,17341,Brain - Hippocampus,F,7.092,0.827,0.784,High,High,7.092,6.243,0.16,0.871,0.862,UBERON:0022430
413250,17341,Brain - Hypothalamus,F,6.856,0.796,0.765,High,High,6.856,7.046,-0.034,0.871,0.862,UBERON:0001898
413252,17341,Brain - Nucleus accumbens (basal ganglia),F,4.77,0.694,0.627,Medium,Medium,4.77,4.653,0.03,0.871,0.862,UBERON:0001882
413254,17341,Brain - Putamen (basal ganglia),F,4.299,0.622,0.608,Medium,Medium,4.299,4.442,-0.038,0.871,0.862,UBERON:0001874
413256,17341,Brain - Spinal cord (cervical c-1),F,6.524,0.786,0.745,High,Medium,6.524,6.229,0.058,0.871,0.862,UBERON:0006469
413258,17341,Brain - Substantia nigra,F,5.023,0.745,0.725,Medium,Medium,5.023,5.056,-0.008,0.871,0.862,UBERON:0002038
413260,17341,Breast - Mammary Tissue,F,1.838,0.357,0.373,Medium,Medium,1.838,3.338,-0.612,0.871,0.862,UBERON:0001911
413268,17341,Colon - Sigmoid,F,35.53,0.959,0.941,High,High,35.53,31.33,0.176,0.871,0.862,UBERON:0001159
413270,17341,Colon - Transverse,F,4.873,0.714,0.667,Medium,Medium,4.873,4.104,0.202,0.871,0.862,UBERON:0001157
413272,17341,Esophagus - Gastroesophageal Junction,F,37.44,0.98,0.961,High,High,37.44,31.91,0.224,0.871,0.862,UBERON:0007650
413274,17341,Esophagus - Mucosa,F,1.579,0.327,0.333,Medium,Medium,1.579,1.304,0.163,0.871,0.862,UBERON:0002469
413276,17341,Esophagus - Muscularis,F,39.965,0.99,0.98,High,High,39.965,35.595,0.163,0.871,0.862,UBERON:0004648
413278,17341,Fallopian Tube,F,48.25,1,1,High,High,,,,0.871,0.862,UBERON:0003889
413279,17341,Heart - Atrial Appendage,F,4.921,0.724,0.686,Medium,Medium,4.921,4.181,0.193,0.871,0.862,UBERON:0006618
413281,17341,Heart - Left Ventricle,F,0.746,0.143,0.157,Low,Low,0.746,0.775,-0.024,0.871,0.862,UBERON:0002084
413283,17341,Kidney - Cortex,F,1.036,0.214,0.216,Low,Low,1.036,0.973,0.045,0.871,0.862,UBERON:0001225
413285,17341,Liver,F,23.38,0.918,0.922,High,High,23.38,21.09,0.142,0.871,0.862,UBERON:0002107
413287,17341,Lung,F,7.965,0.847,0.804,High,High,7.965,7.904,0.01,0.871,0.862,UBERON:0002048
413289,17341,Minor Salivary Gland,F,0.354,0.071,0.078,Low,Low,0.354,0.422,-0.071,0.871,0.862,UBERON:0001830
413291,17341,Muscle - Skeletal,F,0.372,0.082,0.098,Low,Low,0.372,0.49,-0.119,0.871,0.862,UBERON:0001134
413293,17341,Nerve - Tibial,F,1.11,0.235,0.255,Low,Medium,1.11,1.261,-0.1,0.871,0.862,UBERON:0001323
413295,17341,Ovary,F,0.528,0.112,0.118,Low,Low,,,,0.871,0.862,UBERON:0000992
413296,17341,Pancreas,F,0.334,0.051,0.059,Low,Low,0.334,0.341,-0.008,0.871,0.862,UBERON:0001264
413298,17341,Pituitary,F,1.205,0.245,0.275,Low,Medium,1.205,2.102,-0.492,0.871,0.862,UBERON:0000007
413300,17341,Prostate,M,1.84,0.367,0.362,Medium,Medium,,,,0.871,0.856,UBERON:0002367
413301,17341,Skin - Not Sun Exposed (Suprapubic),F,3.613,0.541,0.51,Medium,Medium,3.613,3.16,0.149,0.871,0.862,UBERON:0002097
413303,17341,Skin - Sun Exposed (Lower leg),F,3.756,0.561,0.549,Medium,Medium,3.756,4.678,-0.256,0.871,0.862,UBERON:002097
413305,17341,Small Intestine - Terminal Ileum,F,2.66,0.418,0.412,Medium,Medium,2.66,3.055,-0.148,0.871,0.862,UBERON:0002116
413307,17341,Spleen,F,4.256,0.612,0.588,Medium,Medium,4.256,3.169,0.334,0.871,0.862,UBERON:0002106
413309,17341,Stomach,F,0.617,0.133,0.137,Low,Low,0.617,0.584,0.03,0.871,0.862,UBERON:0000945
413311,17341,Testis,M,2.152,0.398,0.404,Medium,Medium,,,,0.871,0.856,UBERON:0000473
413312,17341,Thyroid,F,1.383,0.276,0.294,Medium,Medium,1.383,1.57,-0.109,0.871,0.862,UBERON:0002046
413314,17341,Uterus,F,23.03,0.908,0.902,High,High,,,,0.871,0.862,UBERON:0000995
413315,17341,Vagina,F,2.742,0.439,0.431,Medium,Medium,,,,0.871,0.862,UBERON:0000996
413316,17341,Whole Blood,F,0.023,0.02,0.02,Low,Low,0.023,0.02,0.004,0.871,0.862,UBERON:0000178
1292913,17836,Adipose - Subcutaneous,F,2.559,0.449,0.431,Medium,Medium,2.559,2.719,-0.063,0.671,0.667,UBERON:0002190
1292915,17836,Adipose - Visceral (Omentum),F,2.814,0.531,0.49,Medium,Medium,2.814,2.596,0.085,0.671,0.667,UBERON:0014454
1292917,17836,Adrenal Gland,F,4.154,0.745,0.725,Medium,Medium,4.154,3.965,0.054,0.671,0.667,UBERON:0002369
1292919,17836,Artery - Aorta,F,4.136,0.724,0.706,Medium,Medium,4.136,3.913,0.064,0.671,0.667,UBERON:0000947
1292921,17836,Artery - Coronary,F,3.47,0.592,0.549,Medium,Medium,3.47,3.697,-0.071,0.671,0.667,UBERON:0001621
1292923,17836,Artery - Tibial,F,2.184,0.418,0.412,Medium,Medium,2.184,2.503,-0.138,0.671,0.667,UBERON:0007610
1292927,17836,Brain - Amygdala,F,0.62,0.041,0.078,Low,Low,0.62,0.624,-0.004,0.671,0.667,UBERON:0001876
1292929,17836,Brain - Anterior cingulate cortex (BA24),F,0.769,0.122,0.118,Low,Low,0.769,0.73,0.032,0.671,0.667,UBERON:0009835
1292931,17836,Brain - Caudate (basal ganglia),F,0.89,0.153,0.137,Low,Low,0.89,0.762,0.101,0.671,0.667,UBERON:0002420
1292933,17836,Brain - Cerebellar Hemisphere,F,1.018,0.24,0.235,Low,Low,1.018,1.334,-0.21,0.671,0.667,UBERON:0002245
1292935,17836,Brain - Cerebellum,F,1.235,0.276,0.275,Medium,Medium,1.235,1.64,-0.24,0.671,0.667,UBERON:0002037
1292937,17836,Brain - Cortex,F,0.911,0.173,0.176,Low,Low,0.911,1.018,-0.079,0.671,0.667,UBERON:0000956
1292939,17836,Brain - Frontal Cortex (BA9),F,1.047,0.255,0.255,Medium,Medium,1.047,1.133,-0.059,0.671,0.667,UBERON:0001870
1292941,17836,Brain - Hippocampus,F,0.584,0.02,0.039,Low,Low,0.584,0.664,-0.071,0.671,0.667,UBERON:0022430
1292943,17836,Brain - Hypothalamus,F,0.899,0.163,0.157,Low,Low,0.899,0.824,0.058,0.671,0.667,UBERON:0001898
1292945,17836,Brain - Nucleus accumbens (basal ganglia),F,0.603,0.031,0.059,Low,Low,0.603,0.838,-0.197,0.671,0.667,UBERON:0001882
1292947,17836,Brain - Putamen (basal ganglia),F,0.576,0.01,0.02,Low,Low,0.576,0.664,-0.078,0.671,0.667,UBERON:0001874
1292949,17836,Brain - Spinal cord (cervical c-1),F,0.935,0.194,0.196,Low,Low,0.935,0.924,0.008,0.671,0.667,UBERON:0006469
1292951,17836,Brain - Substantia nigra,F,0.627,0.061,0.098,Low,Low,0.627,0.749,-0.104,0.671,0.667,UBERON:0002038
1292953,17836,Breast - Mammary Tissue,F,3.947,0.684,0.647,Medium,Medium,3.947,3.343,0.188,0.671,0.667,UBERON:0001911
1292961,17836,Colon - Sigmoid,F,2.021,0.357,0.333,Medium,Medium,2.021,1.932,0.043,0.671,0.667,UBERON:0001159
1292963,17836,Colon - Transverse,F,3.62,0.633,0.588,Medium,Medium,3.62,4.302,-0.199,0.671,0.667,UBERON:0001157
1292965,17836,Esophagus - Gastroesophageal Junction,F,2.15,0.408,0.392,Medium,Medium,2.15,2.328,-0.079,0.671,0.667,UBERON:0007650
1292967,17836,Esophagus - Mucosa,F,4.348,0.786,0.765,High,High,4.348,4.436,-0.024,0.671,0.667,UBERON:0002469
1292969,17836,Esophagus - Muscularis,F,2.122,0.398,0.373,Medium,Medium,2.122,2.116,0.003,0.671,0.667,UBERON:0004648
1292971,17836,Fallopian Tube,F,4.856,0.847,0.843,High,High,,,,0.671,0.667,UBERON:0003889
1292972,17836,Heart - Atrial Appendage,F,2.099,0.378,0.353,Medium,Medium,2.099,1.965,0.064,0.671,0.667,UBERON:0006618
1292974,17836,Heart - Left Ventricle,F,1.276,0.296,0.294,Medium,Medium,1.276,0.96,0.216,0.671,0.667,UBERON:0002084
1292976,17836,Kidney - Cortex,F,4.398,0.796,0.784,High,High,4.398,2.8,0.506,0.671,0.667,UBERON:0001225
1292978,17836,Liver,F,3.161,0.551,0.51,Medium,Medium,3.161,2.066,0.441,0.671,0.667,UBERON:0002107
1292980,17836,Lung,F,5.194,0.888,0.902,High,High,5.194,5.329,-0.031,0.671,0.667,UBERON:0002048
1292982,17836,Minor Salivary Gland,F,5.151,0.878,0.882,High,High,5.151,6.074,-0.202,0.671,0.667,UBERON:0001830
1292984,17836,Muscle - Skeletal,F,1.322,0.306,0.314,Medium,Medium,1.322,1.27,0.033,0.671,0.667,UBERON:0001134
1292986,17836,Nerve - Tibial,F,3.264,0.571,0.529,Medium,Medium,3.264,3.21,0.018,0.671,0.667,UBERON:0001323
1292988,17836,Ovary,F,3.496,0.602,0.569,Medium,Medium,,,,0.671,0.667,UBERON:0000992
1292989,17836,Pancreas,F,4.713,0.837,0.824,High,High,4.713,4.27,0.116,0.671,0.667,UBERON:0001264
1292991,17836,Pituitary,F,7.382,0.969,0.98,High,High,7.382,7.886,-0.084,0.671,0.667,UBERON:0000007
1292993,17836,Prostate,M,5.629,0.929,0.915,High,High,,,,0.671,0.652,UBERON:0002367
1292994,17836,Skin - Not Sun Exposed (Suprapubic),F,2.721,0.5,0.471,Medium,Medium,2.721,2.992,-0.101,0.671,0.667,UBERON:0002097
1292996,17836,Skin - Sun Exposed (Lower leg),F,2.647,0.48,0.451,Medium,Medium,2.647,2.807,-0.062,0.671,0.667,UBERON:002097
1292998,17836,Small Intestine - Terminal Ileum,F,4.683,0.827,0.804,High,High,4.683,4.414,0.07,0.671,0.667,UBERON:0002116
1293000,17836,Spleen,F,5.36,0.918,0.941,High,High,5.36,5.064,0.069,0.671,0.667,UBERON:0002106
1293002,17836,Stomach,F,4.052,0.704,0.667,Medium,Medium,4.052,3.603,0.134,0.671,0.667,UBERON:0000945
1293004,17836,Testis,M,2.582,0.459,0.489,Medium,Medium,,,,0.671,0.652,UBERON:0000473
1293005,17836,Thyroid,F,6.583,0.949,0.961,High,High,6.583,6.78,-0.037,0.671,0.667,UBERON:0002046
1293007,17836,Uterus,F,3.869,0.663,0.627,Medium,Medium,,,,0.671,0.667,UBERON:0000995
1293008,17836,Vagina,F,3.645,0.643,0.608,Medium,Medium,,,,0.671,0.667,UBERON:0000996
1293009,17836,Whole Blood,F,0.999,0.224,0.216,Low,Low,0.999,0.997,0.001,0.671,0.667,UBERON:0000178
232277,18683,Adipose - Subcutaneous,F,133.9,0.449,0.471,Medium,Medium,133.9,138.1,-0.044,0.579,0.546,UBERON:0002190
232279,18683,Adipose - Visceral (Omentum),F,118.75,0.276,0.294,Medium,Medium,118.75,126.7,-0.093,0.579,0.546,UBERON:0014454
232281,18683,Adrenal Gland,F,131.8,0.418,0.431,Medium,Medium,131.8,141.75,-0.104,0.579,0.546,UBERON:0002369
232283,18683,Artery - Aorta,F,139.9,0.561,0.549,Medium,Medium,139.9,141.4,-0.015,0.579,0.546,UBERON:0000947
232285,18683,Artery - Coronary,F,130.4,0.388,0.412,Medium,Medium,130.4,141.3,-0.115,0.579,0.546,UBERON:0001621
232287,18683,Artery - Tibial,F,128.8,0.367,0.373,Medium,Medium,128.8,134.05,-0.057,0.579,0.546,UBERON:0007610
232291,18683,Brain - Amygdala,F,103.9,0.184,0.196,Low,Low,103.9,100.16,0.052,0.579,0.546,UBERON:0001876
232293,18683,Brain - Anterior cingulate cortex (BA24),F,114.2,0.245,0.255,Low,Medium,114.2,117.6,-0.042,0.579,0.546,UBERON:0009835
232295,18683,Brain - Caudate (basal ganglia),F,111.9,0.214,0.216,Low,Low,111.9,107.7,0.055,0.579,0.546,UBERON:0002420
232297,18683,Brain - Cerebellar Hemisphere,F,322.9,0.98,1,High,High,322.9,349.8,-0.115,0.579,0.546,UBERON:0002245
232299,18683,Brain - Cerebellum,F,316.5,0.969,0.98,High,High,316.5,334.8,-0.081,0.579,0.546,UBERON:0002037
232301,18683,Brain - Cortex,F,142.5,0.633,0.588,Medium,Medium,142.5,136.35,0.063,0.579,0.546,UBERON:0000956
232303,18683,Brain - Frontal Cortex (BA9),F,134.05,0.464,0.49,Medium,Medium,134.05,139.2,-0.054,0.579,0.546,UBERON:0001870
232305,18683,Brain - Hippocampus,F,100.225,0.163,0.176,Low,Low,100.225,113.9,-0.183,0.579,0.546,UBERON:0022430
232307,18683,Brain - Hypothalamus,F,120.25,0.286,0.314,Medium,Medium,120.25,131.6,-0.129,0.579,0.546,UBERON:0001898
232309,18683,Brain - Nucleus accumbens (basal ganglia),F,113.65,0.224,0.235,Low,Low,113.65,121.1,-0.091,0.579,0.546,UBERON:0001882
232311,18683,Brain - Putamen (basal ganglia),F,91.785,0.122,0.118,Low,Low,91.785,103,-0.165,0.579,0.546,UBERON:0001874
232313,18683,Brain - Spinal cord (cervical c-1),F,136.9,0.52,0.529,Medium,Medium,136.9,136.8,0.001,0.579,0.546,UBERON:0006469
232315,18683,Brain - Substantia nigra,F,99.52,0.143,0.157,Low,Low,99.52,108.75,-0.127,0.579,0.546,UBERON:0002038
232317,18683,Breast - Mammary Tissue,F,162.25,0.724,0.706,Medium,Medium,162.25,140.25,0.209,0.579,0.546,UBERON:0001911
232325,18683,Colon - Sigmoid,F,167.7,0.776,0.765,High,High,167.7,178.7,-0.091,0.579,0.546,UBERON:0001159
232327,18683,Colon - Transverse,F,134.4,0.48,0.51,Medium,Medium,134.4,136.85,-0.026,0.579,0.546,UBERON:0001157
232329,18683,Esophagus - Gastroesophageal Junction,F,153.3,0.684,0.647,Medium,Medium,153.3,171.75,-0.163,0.579,0.546,UBERON:0007650
232331,18683,Esophagus - Mucosa,F,116.9,0.255,0.275,Medium,Medium,116.9,122.2,-0.063,0.579,0.546,UBERON:0002469
232333,18683,Esophagus - Muscularis,F,147.05,0.643,0.608,Medium,Medium,147.05,151,-0.038,0.579,0.546,UBERON:0004648
232335,18683,Fallopian Tube,F,269.7,0.939,0.941,High,High,,,,0.579,0.546,UBERON:0003889
232336,18683,Heart - Atrial Appendage,F,63.99,0.092,0.098,Low,Low,63.99,69.65,-0.12,0.579,0.546,UBERON:0006618
232338,18683,Heart - Left Ventricle,F,46.38,0.02,0.02,Low,Low,46.38,45.285,0.034,0.579,0.546,UBERON:0002084
232340,18683,Kidney - Cortex,F,158.5,0.694,0.667,Medium,Medium,158.5,139.75,0.18,0.579,0.546,UBERON:0001225
232342,18683,Liver,F,92.59,0.133,0.137,Low,Low,92.59,86.22,0.102,0.579,0.546,UBERON:0002107
232344,18683,Lung,F,152.5,0.673,0.627,Medium,Medium,152.5,152.1,0.004,0.579,0.546,UBERON:0002048
232346,18683,Minor Salivary Gland,F,125.15,0.316,0.333,Medium,Medium,125.15,127.7,-0.029,0.579,0.546,UBERON:0001830
232348,18683,Muscle - Skeletal,F,56.37,0.041,0.039,Low,Low,56.37,49.715,0.178,0.579,0.546,UBERON:0001134
232350,18683,Nerve - Tibial,F,218.55,0.857,0.863,High,High,218.55,234.3,-0.1,0.579,0.546,UBERON:0001323
232352,18683,Ovary,F,215.7,0.847,0.843,High,High,,,,0.579,0.546,UBERON:0000992
232353,18683,Pancreas,F,57.32,0.051,0.059,Low,Low,57.32,57.465,-0.004,0.579,0.546,UBERON:0001264
232355,18683,Pituitary,F,231,0.878,0.902,High,High,231,243.05,-0.073,0.579,0.546,UBERON:0000007
232357,18683,Prostate,M,231.4,0.888,0.872,High,High,,,,0.579,0.588,UBERON:0002367
232358,18683,Skin - Not Sun Exposed (Suprapubic),F,141.5,0.612,0.569,Medium,Medium,141.5,141.4,0.001,0.579,0.546,UBERON:0002097
232360,18683,Skin - Sun Exposed (Lower leg),F,129.2,0.378,0.392,Medium,Medium,129.2,126.4,0.031,0.579,0.546,UBERON:002097
232362,18683,Small Intestine - Terminal Ileum,F,162.15,0.714,0.686,Medium,Medium,162.15,165.2,-0.027,0.579,0.546,UBERON:0002116
232364,18683,Spleen,F,197,0.827,0.824,High,High,197,208.4,-0.081,0.579,0.546,UBERON:0002106
232366,18683,Stomach,F,125.5,0.327,0.353,Medium,Medium,125.5,130.9,-0.06,0.579,0.546,UBERON:0000945
232368,18683,Testis,M,278.95,0.959,0.957,High,High,,,,0.579,0.588,UBERON:0000473
232369,18683,Thyroid,F,261.8,0.929,0.922,High,High,261.8,255.3,0.036,0.579,0.546,UBERON:0002046
232371,18683,Uterus,F,271.4,0.949,0.961,High,High,,,,0.579,0.546,UBERON:0000995
232372,18683,Vagina,F,169.05,0.786,0.784,High,High,,,,0.579,0.546,UBERON:0000996
232373,18683,Whole Blood,F,59.94,0.071,0.078,Low,Low,59.94,63.435,-0.08,0.579,0.546,UBERON:0000178
391469,18866,Adipose - Subcutaneous,F,2.805,0.5,0.51,Medium,Medium,2.805,3.232,-0.153,0.808,0.81,UBERON:0002190
391471,18866,Adipose - Visceral (Omentum),F,2.617,0.449,0.451,Medium,Medium,2.617,2.739,-0.048,0.808,0.81,UBERON:0014454
391473,18866,Adrenal Gland,F,0.463,0.112,0.098,Low,Low,0.463,0.483,-0.02,0.808,0.81,UBERON:0002369
391475,18866,Artery - Aorta,F,11.7,0.827,0.824,High,High,11.7,10.64,0.126,0.808,0.81,UBERON:0000947
391477,18866,Artery - Coronary,F,9.701,0.776,0.784,High,High,9.701,7.836,0.276,0.808,0.81,UBERON:0001621
391479,18866,Artery - Tibial,F,13.77,0.847,0.863,High,High,13.77,13.92,-0.015,0.808,0.81,UBERON:0007610
391483,18866,Brain - Amygdala,F,2.05,0.357,0.333,Medium,Medium,2.05,1.771,0.138,0.808,0.81,UBERON:0001876
391485,18866,Brain - Anterior cingulate cortex (BA24),F,1.026,0.235,0.235,Low,Low,1.026,0.866,0.119,0.808,0.81,UBERON:0009835
391487,18866,Brain - Caudate (basal ganglia),F,3.424,0.571,0.569,Medium,Medium,3.424,3.057,0.125,0.808,0.81,UBERON:0002420
391489,18866,Brain - Cerebellar Hemisphere,F,0.717,0.163,0.137,Low,Low,0.717,0.532,0.164,0.808,0.81,UBERON:0002245
391491,18866,Brain - Cerebellum,F,0.812,0.173,0.157,Low,Low,0.812,0.672,0.116,0.808,0.81,UBERON:0002037
391493,18866,Brain - Cortex,F,0.989,0.214,0.196,Low,Low,0.989,1.104,-0.081,0.808,0.81,UBERON:0000956
391495,18866,Brain - Frontal Cortex (BA9),F,1.388,0.286,0.275,Medium,Medium,1.388,1.246,0.088,0.808,0.81,UBERON:0001870
391497,18866,Brain - Hippocampus,F,2.636,0.459,0.471,Medium,Medium,2.636,2.018,0.269,0.808,0.81,UBERON:0022430
391499,18866,Brain - Hypothalamus,F,2.762,0.49,0.49,Medium,Medium,2.762,2.658,0.04,0.808,0.81,UBERON:0001898
391501,18866,Brain - Nucleus accumbens (basal ganglia),F,3.488,0.582,0.588,Medium,Medium,3.488,3.035,0.154,0.808,0.81,UBERON:0001882
391503,18866,Brain - Putamen (basal ganglia),F,2.39,0.408,0.392,Medium,Medium,2.39,2.194,0.086,0.808,0.81,UBERON:0001874
391505,18866,Brain - Spinal cord (cervical c-1),F,13.835,0.878,0.882,High,High,13.835,13.78,0.005,0.808,0.81,UBERON:0006469
391507,18866,Brain - Substantia nigra,F,5.126,0.684,0.686,Medium,Medium,5.126,4.541,0.145,0.808,0.81,UBERON:0002038
391509,18866,Breast - Mammary Tissue,F,2.559,0.439,0.431,Medium,Medium,2.559,2.864,-0.119,0.808,0.81,UBERON:0001911
391517,18866,Colon - Sigmoid,F,29.6,0.98,0.98,High,High,29.6,28.7,0.043,0.808,0.81,UBERON:0001159
391519,18866,Colon - Transverse,F,3.744,0.592,0.608,Medium,Medium,3.744,3.992,-0.074,0.808,0.81,UBERON:0001157
391521,18866,Esophagus - Gastroesophageal Junction,F,21.92,0.929,0.922,High,High,21.92,16.99,0.349,0.808,0.81,UBERON:0007650
391523,18866,Esophagus - Mucosa,F,2.092,0.367,0.353,Medium,Medium,2.092,1.693,0.199,0.808,0.81,UBERON:0002469
391525,18866,Esophagus - Muscularis,F,28.04,0.959,0.961,High,High,28.04,25.095,0.154,0.808,0.81,UBERON:0004648
391527,18866,Fallopian Tube,F,7.443,0.714,0.725,Medium,Medium,,,,0.808,0.81,UBERON:0003889
391528,18866,Heart - Atrial Appendage,F,12.06,0.837,0.843,High,High,12.06,10.34,0.204,0.808,0.81,UBERON:0006618
391530,18866,Heart - Left Ventricle,F,25.24,0.949,0.941,High,High,25.24,13.81,0.825,0.808,0.81,UBERON:0002084
391532,18866,Kidney - Cortex,F,1.044,0.245,0.255,Low,Medium,1.044,0.414,0.532,0.808,0.81,UBERON:0001225
391534,18866,Liver,F,0.173,0.061,0.059,Low,Low,0.173,0.155,0.022,0.808,0.81,UBERON:0002107
391536,18866,Lung,F,3.827,0.612,0.627,Medium,Medium,3.827,3.826,0,0.808,0.81,UBERON:0002048
391538,18866,Minor Salivary Gland,F,2.162,0.388,0.373,Medium,Medium,2.162,2.16,0.001,0.808,0.81,UBERON:0001830
391540,18866,Muscle - Skeletal,F,31,1,1,High,High,31,30.59,0.019,0.808,0.81,UBERON:0001134
391542,18866,Nerve - Tibial,F,5.05,0.673,0.667,Medium,Medium,5.05,5.015,0.008,0.808,0.81,UBERON:0001323
391544,18866,Ovary,F,1.57,0.296,0.294,Medium,Medium,,,,0.808,0.81,UBERON:0000992
391545,18866,Pancreas,F,0.276,0.082,0.078,Low,Low,0.276,0.268,0.009,0.808,0.81,UBERON:0001264
391547,18866,Pituitary,F,2.951,0.52,0.529,Medium,Medium,2.951,4.32,-0.429,0.808,0.81,UBERON:0000007
391549,18866,Prostate,M,6.5,0.704,0.702,Medium,Medium,,,,0.808,0.82,UBERON:0002367
391550,18866,Skin - Not Sun Exposed (Suprapubic),F,0.887,0.194,0.176,Low,Low,0.887,0.908,-0.016,0.808,0.81,UBERON:0002097
